0
[25. 25. 25. 25. 25. 25. 25. 25. 25. 25. 25. 25. 25. 25. 25.]
 25.52589013 25.52626032 25.52643997 25.52664149 25.55146936 25.55117505
 25.55091462 25.55062631 25.55036004]"
"[25.57677466 25.57718029 25.57757127 25.57796106 25.57841183 25.55436195
 25.55476921 25.55517535 25.55538549 25.55569571 25.58354825 25.58322006
 25.5829244  25.58260156 25.58229847]"
"[25.60782382 25.60827476 25.6087105  25.60914442 25.6096384  25.58279808
 25.58320189 25.58364525 25.58388753 25.58432227 25.61536186 25.61499612
 25.614664   25.6143043  25.61396355]"
"[25.63857279 25.63907121 25.63955358 25.6400341  25.640573   25.61080337
 25.6111966  25.61167779 25.61195331 25.61252989 25.64691067 25.64650668
 25.64613621 25.6457382  25.64535776]"
"[25.66902507 25.66957241 25.67010343 25.67063231 25.67121845 25.6383868
 25.63875723 25.63927828 25.63958587 25.64031684 25.67819788 25.67775394
 25.6773441  25.67690474 25.67648343]"
"[25.69918165 25.69978094 25.7003627  25.70094192 25.7015774  25.66555118
 25.66589314 25.66645403 25.66679396 25.667697   25.7092258  25.7087401
 25.70828836 25.70780719 25.70734261]"
"[25.72904648 25.72969944 25.73033424 25.73096603 25.73165306 25.69230774
 25.69262074 25.69322364 25.69359113 25.6946742  25.73999514 25.73946691
 25.73897141 25.73844651 25.73793746]"
"[25.75862518 25.75933173 25.76002251 25.76070727 25.76144845 25.71866141
 25.7189398  25.71958081 25.71997463 25.72125339 25.7705097  25.76993665
 25.76939601 25.76882502 25.76827016]"
"[25.78791489 25.78867908 25.78942675 25.79016802 25.79096414 25.74461338
 25.74485299 25.74553404 25.74595615 25.74744194 25.8007705  25.80015149
 25.79956426 25.79894568 25.79834311]"
"[25.81692263 25.81774661 25.81855255 25.81935087 25.82020505 25.77017052
 25.77037664 25.77110209 25.77154861 25.77324639 25.8307801  25.83011304
 25.82947709 25.82880975 25.82815917]"
"[25.84564958 25.8465339  25.84740042 25.84825859 25.84917199 25.7953578
 25.79552952 25.79629448 25.79675934 25.79867517 25.86053916 25.85982264
 25.85913669 25.85841891 25.8577171 ]"
"[25.87409712 25.8750447  25.87597385 25.87689391 25.87786798 25.8201638
 25.82028975 25.82109597 25.82157956 25.82372608 25.89005194 25.88928399
 25.8885467  25.88777733 25.88702156]"
"[25.90226928 25.90328333 25.90427589 25.90526021 25.90629599 25.84458875
 25.844667   25.84551607 25.84601841 25.84840282 25.91932029 25.91849913
 25.91770896 25.91688567 25.91607563]"
"[25.93016957 25.93124991 25.93230878 25.93335919 25.93446045 25.86870202
 25.86866321 25.86955634 25.87007715 25.87271054 25.94834424 25.94747016
 25.94662415 25.94574563 25.94487943]"
"[25.95779909 25.95894844 25.96007517 25.96119329 25.9623601  25.89244841
 25.89228613 25.89322215 25.89376163 25.89666132 25.97712718 25.97619792
 25.97529555 25.97436076 25.97343891]"
"[25.9851613  25.98638127 25.98757774 25.9887647  25.98999914 25.9158259
 25.91553585 25.91651447 25.91707402 25.9202468  26.00567162 26.00468741
 26.00372668 26.0027335  26.00175297]"
"[26.01225888 26.0135519  26.01481909 26.01607656 26.01738025 25.93884247
 25.93842012 25.93944327 25.94002392 25.943483   26.03398039 26.03293715
 26.03191715 26.03086415 26.02982283]"
"[26.03909445 26.04046275 26.04180188 26.04313143 26.04450596 25.96150555
 25.96094692 25.96201416 25.96261702 25.96637357 26.06205362 26.06095094
 26.05987026 26.05875676 26.05765244]"
"[26.06567055 26.0671142  26.06852812 26.06993149 26.07137855 25.98381185
 25.98311707 25.98423037 25.9848598  25.9889237  26.08989544 26.08873078
 26.08758775 26.08641175 26.08524384]"
"[26.09198943 26.0935108  26.09500065 26.09647975 26.09800054 26.005767
 26.00493695 26.0060976  26.00675563 26.0111371  26.11750662 26.1162782
 26.11507225 26.11383159 26.11259884]"
"[26.11805371 26.11965402 26.12122177 26.12277785 26.12437463 26.02737563
 26.02641051 26.02762068 26.02831056 26.03301895 26.1448885  26.14359619
 26.14232547 26.14102095 26.13972237]"
"[26.14386628 26.14554685 26.14719411 26.14882856 26.15050257 26.04865284
 26.04754473 26.04880338 26.04952562 26.05457651 26.17204308 26.17068548
 26.16934868 26.16797722 26.16661082]"
"[26.16942911 26.17119158 26.17292005 26.17463431 26.17638733 26.06959798
 26.06834493 26.06965237 26.07040576 26.07580438 26.19897306 26.19754942
 26.19614476 26.19470502 26.19327081]"
"[26.19474549 26.19659099 26.19840404 26.20019786 26.20203067 26.09021717
 26.08881604 26.09016966 26.09095593 26.09671284 26.22568002 26.22418872
 26.22271548 26.22120618 26.21970103]"
"[26.21981646 26.22174695 26.22364399 26.2255208  26.22743515 26.11050993
 26.10896016 26.11035958 26.11117964 26.11730383 26.25216742 26.25060688
 26.2490623  26.2474821  26.24590522]"
"[26.24464655 26.24666239 26.24864477 26.25060655 26.25260442 26.13047976
 26.12878184 26.13022873 26.13108471 26.13758481 26.27843492 26.27680383
 26.27518804 26.27353668 26.27188509]"
"[26.26923601 26.27133981 26.27340851 26.27545604 26.27753841 26.15013509
 26.14828921 26.14978369 26.15067653 26.15756033 26.30448515 26.30278258
 26.30109415 26.29936901 26.29764284]"
"[26.29358777 26.29578119 26.297938   26.30007213 26.30224022 26.16947715
 26.1674852  26.16902829 26.1699571  26.17723374 26.33031965 26.32854417
 26.32678185 26.32498196 26.32318047]"
"[26.31770409 26.3199883  26.32223459 26.32445722 26.32671242 26.18851086
 26.18637307 26.18796552 26.18893075 26.19660815 26.35594158 26.35409193
 26.35225459 26.35037803 26.34849952]"
"[26.34158779 26.34396403 26.34630114 26.34861374 26.35095725 26.20724351
 26.2049583  26.20659974 26.2075992  26.21568475 26.38135196 26.37942662
 26.37751292 26.37555979 26.37360225]"
"[26.36524084 26.3677107  26.37014016 26.37254367 26.37497678 26.22567523
 26.22324318 26.22493105 26.22596555 26.23446802 26.40655349 26.40455418
 26.4025591  26.40052768 26.39849086]"
"[26.38866629 26.39123027 26.39375367 26.39624917 26.39877345 26.24381113
 26.2412315  26.24296774 26.24403861 26.25296645 26.43154631 26.42946935
 26.42739684 26.42528408 26.42316666]"
"[26.4118657  26.41452579 26.41714352 26.41973298 26.42234898 26.26165538
 26.2589284  26.26071312 26.26182174 26.27118244 26.45633225 26.45418074
 26.45202462 26.44983086 26.44763197]"
"[26.43484158 26.43759901 26.44031205 26.44299664 26.44570587 26.27921372
 26.27633907 26.27817263 26.27932089 26.28912079 26.48091399 26.47868254
 26.47644542 26.47417007 26.47188792]"
"[26.4575955  26.4604514  26.46326198 26.4660422  26.46884607 26.29648967
 26.29346753 26.2953496  26.29654098 26.3067855  26.5052931  26.50298077
 26.50066186 26.49830429 26.49593682]"
"[26.48013031 26.48308641 26.48599571 26.48887219 26.4917719  26.3134858
 26.31031675 26.31224826 26.31348171 26.32417903 26.52947198 26.52707732
 26.52467611 26.52223467 26.51978173]"
"[26.50244845 26.50550496 26.50851373 26.51148906 26.51448534 26.33020521
 26.32689072 26.32887314 26.33015033 26.34130635 26.55345148 26.55097366
 26.54848872 26.54596271 26.54342226]"
"[26.52455123 26.52770962 26.53081925 26.53389501 26.53698947 26.34665354
 26.34319396 26.34522753 26.3465497  26.35817    26.57723365 26.57467153
 26.57210139 26.56948923 26.56686128]"
"[26.54644133 26.54970287 26.55291443 26.55609079 26.55928441 26.36283539
 26.35923044 26.3613148  26.3626819  26.37477456 26.60082074 26.59817313
 26.59551644 26.59281912 26.59010099]"
"[26.56812153 26.57148655 26.57480111 26.57808051 26.58137349 26.37875468
 26.37500504 26.3771409  26.37855293 26.39112305 26.6242156  26.62147979
 26.61873781 26.61595144 26.61314229]"
"[26.58959283 26.59306503 26.59648154 26.59986407 26.60325809 26.39441433
 26.39052025 26.39270631 26.394165   26.40721869 26.64741664 26.64459346
 26.6417636  26.63888827 26.63598939]"
"[26.61085766 26.61443657 26.61795909 26.62144405 26.62494066 26.40981619
 26.40577853 26.40801564 26.40952164 26.42306534 26.67042683 26.66751565
 26.66459623 26.66163115 26.65864008]"
"[26.63191826 26.63560441 26.63923461 26.64282297 26.64642292 26.42496586
 26.42078431 26.42307261 26.42462668 26.438666   26.69324866 26.69024873
 26.68723848 26.68418193 26.68109826]"
"[26.65277658 26.65657112 26.6603084  26.66400262 26.66770689 26.43986746
 26.43554234 26.4378826  26.43948559 26.45402503 26.71588328 26.71279374
 26.70969136 26.70654373 26.70336521]"
"[26.67343577 26.67733953 26.68118465 26.68498565 26.68879478 26.45452581
 26.45005723 26.45244887 26.45410195 26.46914625 26.73833224 26.73515166
 26.73195716 26.72871604 26.72544305]"
"[26.6938957  26.69791074 26.70186558 26.70577293 26.70968886 26.46894204
 26.4643311  26.46677409 26.46847721 26.48403149 26.7605975  26.75732524
 26.75403796 26.75070251 26.74733406]"
"[26.71416036 26.71828627 26.72235076 26.72636701 26.73039014 26.48312067
 26.4783666  26.48086203 26.48261623 26.4986842  26.78268086 26.77931783
 26.77593428 26.7725036  26.76903922]"
"[26.73423014 26.73846917 26.74264368 26.74676974 26.7509016  26.49706455
 26.49216774 26.4947154  26.49652181 26.51310888 26.80458384 26.80112713
 26.79764812 26.79412141 26.79056011]"
"[26.75410765 26.75846012 26.76274616 26.76698279 26.77122389 26.51077768
 26.50573821 26.50833874 26.51019787 26.52730841 26.82630743 26.82275674
 26.81918107 26.81555767 26.81189794]"
"[26.7737949  26.77826163 26.78266016 26.78700852 26.79135991 26.52426457
 26.51908227 26.52173489 26.5236474  26.54128602 26.84785376 26.84420755
 26.84053514 26.83681387 26.83305521]"
"[26.7932965  26.79787757 26.80238759 26.80684833 26.81131063 26.53752414
 26.53220075 26.53490641 26.53687268 26.55504447 26.86922551 26.86548221
 26.86171252 26.85789372 26.85403314]"
"[26.8126093  26.81730586 26.82193041 26.82650441 26.83107861 26.55056173
 26.54509903 26.54785828 26.54987955 26.56858752 26.89042199 26.88658156
 26.88271341 26.87879498 26.8748338 ]"
"[26.83173847 26.83655068 26.84129112 26.84597874 26.85066519 26.563381
 26.55777942 26.56059253 26.56266932 26.58192003 26.91144601 26.90750745
 26.90354002 26.89952114 26.89545833]"
"[26.85068405 26.85561359 26.86047046 26.86527274 26.87007256 26.57598617
 26.57024633 26.57311365 26.57524622 26.59504015 26.93229908 26.92826159
 26.92419435 26.9200749  26.91590964]"
"[26.86944926 26.87449665 26.87947056 26.88438831 26.88930279 26.58838009
 26.58250294 26.58542576 26.58761498 26.60795471 26.95298241 26.94884528
 26.94467712 26.94045555 26.93618774]"
"[26.88803517 26.89320152 26.89829325 26.90332854 26.90835667 26.60056443
 26.59455131 26.59752939 26.59977585 26.62066528 26.97349754 26.96925996
 26.96499028 26.96066574 26.95629404]"
"[26.90644434 26.91173042 26.91694055 26.92209284 26.92723663 26.61254273
 26.6063948  26.60942863 26.61173337 26.63317509 26.99384823 26.98950728
 26.98513519 26.98070704 26.9762306 ]"
"[26.92467988 26.93008456 26.93541397 26.94068434 26.94594438 26.62431808
 26.61803681 26.62112732 26.62348998 26.64548741 27.01403198 27.0095891
 27.00511383 27.00058141 26.99599942]"
"[26.94273994 26.9482658  26.95371514 26.9591041  26.96448124 26.63589369
 26.62948033 26.63262808 26.63504857 26.65760318 27.03405174 27.02950669
 27.02492703 27.02028951 27.01560118]"
"[26.96063218 26.96627632 26.97184634 26.97735464 26.98284965 26.64727309
 26.64072829 26.64393375 26.64641246 26.6695278  27.0539096  27.04926154
 27.04457723 27.03983354 27.0350384 ]"
"[26.97835118 26.98411946 26.9898094  26.99543734 27.00105091 26.65845964
 26.65178462 26.65504783 26.65758519 26.68126267 27.07360706 27.06885501
 27.06406619 27.05921507 27.05431232]"
"[26.99590178 27.00179348 27.00760555 27.0133542  27.01908675 26.66945509
 26.66265106 26.66597299 26.66856743 26.69280888 27.09314575 27.08828925
 27.08339361 27.07843721 27.07342409]"
"[27.01328618 27.01930398 27.02523629 27.03110644 27.03695923 26.68026253
 26.6733305  26.67671171 26.67936288 26.70417058 27.11252655 27.10756463
 27.10256223 27.0974979  27.09237572]"
"[27.03050569 27.03664859 27.04270364 27.04869585 27.05466921 26.69088496
 26.68382603 26.68726747 26.6899768  26.71535184 27.13175093 27.12668274
 27.12157306 27.11640006 27.11116802]"
"[27.04756265 27.05383081 27.06000995 27.06612426 27.07221839 26.70132455
 26.69414007 26.69764248 26.70040964 26.72635368 27.15082094 27.1456452
 27.14042748 27.13514602 27.12980399]"
"[27.06445804 27.07085193 27.07715584 27.08339308 27.08960873 26.71158461
 26.70427481 26.70783786 26.71066196 26.73717778 27.1697381  27.16445382
 27.15912762 27.15373599 27.14828281]"
"[27.08119372 27.08771429 27.09414298 27.10050437 27.10684193 26.7216686
 26.71423537 26.71785758 26.72073901 26.74782816 27.18850204 27.18311186
 27.17767415 27.172172   27.16660704]"
"[27.0977715  27.10441977 27.1109733  27.11745909 27.12391945 26.73157968
 26.72402134 26.72770442 26.73064457 26.75830757 27.20711663 27.20161669
 27.19606944 27.19045859 27.18477828]"
"[27.11419292 27.12096867 27.12764848 27.13425924 27.14084294 26.74131906
 26.73363666 26.73738039 26.74038104 26.76862205 27.22558081 27.21997163
 27.21431381 27.2085911  27.20279804]"
"[27.13045969 27.13736381 27.14417003 27.15090641 27.15761398 26.75089021
 26.74308368 26.74688811 26.74994765 26.77876726 27.24389737 27.23817791
 27.23240892 27.22657387 27.22066719]"
"[27.14657338 27.15360599 27.1605395  27.16740193 27.17423388 26.76029693
 26.7523649  26.75622957 26.75934797 26.78874846 27.26206675 27.2562371
 27.25035608 27.24440822 27.23838784]"
"[27.16253553 27.16969724 27.17675862 27.18374757 27.19070441 26.7695403
 26.76148357 26.76540862 26.7685857  26.79856812 27.28009279 27.2741508
 27.2681572  27.26209579 27.25596068]"
"[27.17834785 27.18563909 27.1928291  27.19994511 27.20702724 26.77862264
 26.77044214 26.77442789 26.77766448 26.80822979 27.29797382 27.29191998
 27.28581369 27.27963789 27.27339053]"
"[27.19401176 27.2014333  27.20875187 27.21599569 27.22320364 26.78754648
 26.77924284 26.78328876 26.78658495 26.81773464 27.31571198 27.30954669
 27.3033261  27.29703645 27.29067256]"
"[27.20952938 27.21708202 27.22453024 27.23190069 27.23923501 26.79631446
 26.78788783 26.79199426 26.79535058 26.82708589 27.33330883 27.3270328
 27.32069628 27.31429176 27.30781147]"
"[27.22490123 27.23258471 27.24016281 27.24766179 27.25512303 26.80492807
 26.79637957 26.80054654 26.80396305 26.83628496 27.35076589 27.34437691
 27.33792558 27.33140536 27.32480816]"
"[27.24013056 27.24794428 27.2556526  27.26328062 27.27086901 26.81339126
 26.80472131 26.80894863 26.81242632 26.84533453 27.36808419 27.36158133
 27.35501579 27.34838049 27.34166399]"
"[27.25521646 27.26316214 27.27100098 27.27875862 27.28647475 26.82170816
 26.81291563 26.81720276 26.82074126 26.85423742 27.38526486 27.3786479
 27.37196686 27.36521492 27.35838036]"
"[27.27016242 27.27823968 27.28620945 27.29409746 27.30194225 26.82987714
 26.82096448 26.8253131  26.8289127  26.8629955  27.40230968 27.39557824
 27.38878154 27.38191238 27.37495996]"
"[27.28496836 27.29317847 27.30128002 27.3092977  27.31727103 26.83790318
 26.82887021 26.83327851 26.83693981 26.87161077 27.41921949 27.41237424
 27.40545998 27.39847406 27.39140235]"
"[27.29963649 27.30797967 27.31621309 27.32436126 27.33246359 26.84578684
 26.83663444 26.84110249 26.84482493 26.88008455 27.43599763 27.42903457
 27.42200346 27.41489935 27.40770868]"
"[27.31416837 27.32264488 27.3310108  27.3392899  27.34752123 26.85353038
 26.84425949 26.84878719 26.85256988 26.88841883 27.4526413  27.44556311
 27.43841352 27.43119085 27.42388044]"
"[27.32856752 27.33717564 27.34567488 27.35408448 27.36244559 26.86113772
 26.85174845 26.85633559 26.8601794  26.89661924 27.46915388 27.46196
 27.45469274 27.44734999 27.43991937]"
"[27.34283092 27.35157348 27.36020539 27.36874667 27.37723796 26.86861039
 26.85910507 26.86374941 26.86765396 26.90468327 27.48553643 27.47822552
 27.47084035 27.46337783 27.45582719]"
"[27.35696241 27.36583946 27.37460465 27.38327815 27.39189955 26.87594971
 26.86632734 26.87103141 26.87499634 26.9126148  27.50179051 27.49436244
 27.48685851 27.47927682 27.47160419]"
"[27.37096334 27.37997514 27.38887385 27.39767966 27.40643183 26.8831598
 26.87342041 26.87818371 26.88220881 26.92041646 27.51791691 27.51037105
 27.50274823 27.49504644 27.48725176]"
"[27.38483488 27.39398339 27.40301502 27.41195539 27.42083656 26.89024078
 26.88038511 26.88520745 26.88929243 26.92809079 27.53391763 27.5262529
 27.51851035 27.51068803 27.50277139]"
"[27.39857899 27.4078627  27.41702842 27.42610154 27.43511439 26.89719468
 26.88722362 26.89210528 26.89624895 26.93563655 27.54979318 27.54200903
 27.53414723 27.52620327 27.51816586]"
"[27.41219938 27.42161621 27.43091573 27.44012195 27.44926681 26.9040236
 26.89393764 26.89887801 26.90308069 26.94305725 27.56554419 27.55764144
 27.54965894 27.54159349 27.5334346 ]"
"[27.42569137 27.43524396 27.44467827 27.45401805 27.46329492 26.91072998
 26.90052902 26.9055277  26.90978905 26.95035468 27.58117237 27.57315051
 27.56504829 27.55685953 27.5485776 ]"
"[27.43905916 27.4487482  27.45831746 27.46779114 27.47720041 26.91731537
 26.90700022 26.91205696 26.91637708 26.95753254 27.59667871 27.58853746
 27.58031385 27.57200319 27.56359756]"
"[27.45230449 27.46213032 27.47183604 27.48144354 27.49098431 26.92378175
 26.91335312 26.91846809 26.92284697 26.96459136 27.61206475 27.60380328
 27.59545846 27.58702504 27.5784956 ]"
"[27.46542844 27.4753911  27.4852325  27.49497425 27.50464901 26.93013088
 26.91958951 26.92476264 26.92920038 26.97153551 27.6273312  27.61894924
 27.61048279 27.60192632 27.59327275]"
"[27.47843242 27.4885323  27.49850938 27.50838579 27.51819357 26.93636451
 26.92571153 26.93094271 26.93543913 26.97836288 27.64248078 27.63397665
 27.62538791 27.61670856 27.60793043]"
"[27.49131794 27.50155486 27.51166806 27.52167926 27.53162045 26.94248551
 26.93172065 26.9370093  26.94156391 26.98507496 27.6575117  27.64888646
 27.64017532 27.63137287 27.62246942]"
"[27.50408579 27.51446021 27.52470973 27.53485594 27.54493066 26.94849528
 26.93761904 26.94296471 26.94757752 26.99167527 27.67242619 27.6636794
 27.65484553 27.64591922 27.63689072]"
"[27.5167377  27.52724979 27.53763557 27.54791749 27.55812647 26.95439574
 26.94340817 26.94881027 26.95348084 26.99816508 27.68722595 27.67835755
 27.66940075 27.66035006 27.65119621]"
"[27.52927482 27.53992473 27.55044713 27.56086451 27.57120749 26.96019015
 26.94909112 26.95454841 26.9592766  27.00454684 27.70191499 27.69292138
 27.68384402 27.67466627 27.66538675]"
"[27.54169794 27.55248581 27.56314606 27.57369821 27.58417524 26.96587904
 26.95466822 26.96017971 26.96496564 27.01082138 27.71648785 27.70737205
 27.69817109 27.68886843 27.67946284]"
"[27.55400865 27.56493463 27.57573196 27.58641992 27.59703317 26.97146362
 26.96014142 26.96570617 26.97054929 27.01699061 27.73094946 27.72171246
 27.71238601 27.70295921 27.69342622]"
"[27.56620846 27.57727241 27.58820692 27.59903112 27.609779   26.97694577
 26.96551245 26.97112989 26.9760296  27.02305596 27.74530036 27.73594023
 27.72649038 27.71693812 27.70727887]"
"[27.57829938 27.58950088 27.60057212 27.61153251 27.62241512 26.9823276
 26.97078303 26.97645229 26.98140825 27.02901927 27.75954156 27.7500582
 27.74048386 27.73080599 27.72102009]"
"[27.59027985 27.60161996 27.61282883 27.62392608 27.63494313 26.98761089
 26.97595571 26.98167658 26.98668795 27.03488254 27.77367391 27.76406718
 27.75436828 27.74456892 27.73465157]"
"[27.60215269 27.61363234 27.62497797 27.63621176 27.64736385 26.99279701
 26.98103141 26.98680299 26.99186965 27.04064761 27.78769889 27.77796842
 27.76814453 27.7582192  27.74817523]"
"[27.61391877 27.62553752 27.63702106 27.64839159 27.6596789  26.99788864
 26.98601118 26.99183235 26.99695369 27.04631421 27.80161705 27.79176348
 27.78181401 27.77176201 27.76159155]"
"[27.62557977 27.63733744 27.64895876 27.66046592 27.67188855 27.00288453
 26.99089706 26.99676718 27.00194241 27.05188448 27.81542974 27.80545191
 27.79537867 27.78519836 27.77490015]"
"[27.63713599 27.64903288 27.66079237 27.67243694 27.68399443 27.0077882
 26.9956905  27.00161053 27.00683831 27.0573613  27.82913817 27.81903561
 27.80883664 27.79853077 27.78810415]"
"[27.64859167 27.66062549 27.67252368 27.68430442 27.69599761 27.01260082
 27.00039413 27.00636204 27.01164415 27.06274608 27.84274266 27.83251527
 27.82219266 27.811761   27.80120517]"
"[27.65994539 27.67211634 27.68415244 27.69607028 27.70789915 27.01732405
 27.00500788 27.01102396 27.01635951 27.06803954 27.85624448 27.84589221
 27.83544351 27.82488469 27.81420092]"
"[27.67119538 27.68350764 27.69568251 27.70773551 27.71970031 27.02195919
 27.00953371 27.01559751 27.02098586 27.0732429  27.86964534 27.85916905
 27.84859257 27.83790603 27.82709374]"
"[27.68234555 27.69479743 27.7071107  27.71930113 27.73140212 27.02650769
 27.01397316 27.0200838  27.0255245  27.07835756 27.88294484 27.87234367
 27.86164057 27.85082607 27.83988494]"
"[27.69339833 27.70599009 27.71844158 27.73076807 27.74300506 27.03097143
 27.0183278  27.02448461 27.02997713 27.08338671 27.89614479 27.88541916
 27.87458827 27.86364604 27.8525763 ]"
"[27.70435202 27.71708353 27.72967353 27.74213747 27.75451055 27.03535205
 27.02259971 27.02880215 27.0343464  27.08833105 27.909246   27.89839518
 27.8874369  27.87636721 27.86516777]"
"[27.71520909 27.72808027 27.74080894 27.7534107  27.76591989 27.03965087
 27.02679013 27.03303781 27.03863331 27.09318996 27.92224969 27.91127258
 27.90018722 27.88898939 27.877661  ]"
"[27.72597064 27.73898145 27.75184922 27.76458948 27.77723364 27.04386967
 27.03090007 27.03719272 27.04284115 27.09796671 27.93515603 27.92405423
 27.91284045 27.90151432 27.89005662]"
"[27.7366374  27.74978817 27.762795   27.77567314 27.78845341 27.04800869
 27.03493049 27.04126737 27.04696624 27.10266213 27.94796647 27.93673845
 27.92539736 27.91394339 27.90235615]"
"[27.74721051 27.76050123 27.77364687 27.78666287 27.79957935 27.05206856
 27.03888345 27.04526439 27.05101344 27.10727758 27.96068191 27.94932756
 27.93785899 27.9262767  27.91455939]"
"[27.75769257 27.77112294 27.78440739 27.79756149 27.81061362 27.05605382
 27.04275986 27.04918425 27.05498283 27.1118145  27.97330308 27.96182226
 27.95022625 27.9385157  27.9266689 ]"
"[27.76808176 27.78167275 27.79510738 27.80840856 27.82160635 27.05996194
 27.0465891  27.05326277 27.05938233 27.11644922 27.98604336 27.97424829
 27.9626955  27.95089137 27.93872237]"
"[27.77842596 27.79213067 27.80571968 27.81916809 27.83252231 27.06384274
 27.05036353 27.05716579 27.06345556 27.12102736 27.99854168 27.98658453
 27.97490638 27.96296691 27.95069055]"
"[27.78865112 27.80250354 27.81624131 27.82983393 27.84335803 27.0676248
 27.05404396 27.06098013 27.0674433  27.12551628 28.01090582 27.99881498
 27.9870125  27.97495606 27.96255698]"
"[27.79878966 27.81279354 27.82666652 27.84040669 27.85407713 27.07134845
 27.05766808 27.06473692 27.07137171 27.12993863 28.02317131 28.01095646
 27.99904362 27.98686401 27.97433807]"
"[27.80882665 27.82298933 27.83706518 27.8509606  27.86478804 27.07506323
 27.06129062 27.06848069 27.07527494 27.13430271 28.03533176 28.02300735
 28.01099251 27.9987006  27.98605942]"
"[27.81878718 27.83308941 27.8473115  27.86135301 27.87533671 27.07864629
 27.06477826 27.07209517 27.07905521 27.13855694 28.04750206 28.03495918
 28.02282007 28.01040747 27.99764399]"
"[27.82866348 27.84310247 27.85747348 27.87166051 27.88580992 27.08213268
 27.06816938 27.07561241 27.08273622 27.14278784 28.05953275 28.04691032
 28.03462997 28.02205528 28.00913059]"
"[27.83844327 27.8530297  27.86755153 27.88187742 27.89617221 27.08555487
 27.07148727 27.07907346 27.08638189 27.14694698 28.07144577 28.05870781
 28.04632094 28.03362206 28.02056322]"
"[27.84814365 27.86289002 27.87753677 27.89203057 27.90644503 27.08892167
 27.07475479 27.0824754  27.08995685 27.15101013 28.08325487 28.07039363
 28.05789988 28.04508208 28.03189605]"
"[27.85775222 27.87264756 27.88744147 27.90207134 27.91662172 27.09220744
 27.07794509 27.08579584 27.09344488 27.15497496 28.09497341 28.08198754
 28.06937558 28.05643185 28.04311679]"
"[27.86730285 27.88232173 27.89727441 27.91203501 27.92669998 27.09544747
 27.08109208 27.08907099 27.09688518 27.15888366 28.10661687 28.09350605
 28.08077729 28.06770748 28.05426301]"
"[27.87675255 27.89193996 27.90702524 27.92190706 27.93670679 27.09864957
 27.08419964 27.09230732 27.10028716 27.16276403 28.11820559 28.10499498
