TimeStamp,Voltage,Current,Ah,Wh,Power,Battery_Temp_degC,Time,Chamber_Temp_degC
3/11/2017 8:47:06 AM,4.17497,0,0,0,0,25.6307,2.70399861,25
3/11/2017 8:47:06 AM,4.17497,0,0,0,0,25.64191,2.803998068,25
3/11/2017 8:47:06 AM,4.17497,0,0,0,0,25.64191,2.901995927,25
3/11/2017 8:47:06 AM,4.17497,0,0,0,0,25.64191,2.999993786,25
3/11/2017 8:47:06 AM,4.17497,0,0,0,0,25.6307,3.098997474,25
3/11/2017 8:47:06 AM,4.17497,0,0,0,0,25.6307,3.205997497,25
3/11/2017 8:47:06 AM,4.17497,0,0,0,0,25.6307,3.300997987,25
3/11/2017 8:47:06 AM,4.17497,0,0,0,0,25.6307,3.405000642,25
3/11/2017 8:47:06 AM,4.17497,0,0,0,0,25.6307,3.503994271,25
3/11/2017 8:47:06 AM,4.17497,0,0,0,0,25.6307,3.60099636,25
3/11/2017 8:47:07 AM,4.17497,0,0,0,0,25.6307,3.704999015,25
3/11/2017 8:47:07 AM,4.17497,0,0,0,0,25.6307,3.804998472,25
3/11/2017 8:47:07 AM,4.17497,0,0,0,0,25.6307,3.900994733,25
3/11/2017 8:47:07 AM,4.17497,0,0,0,0,25.6307,4.004001617,25
3/11/2017 8:47:07 AM,4.17497,0,0,0,0,25.6307,4.09700051,25
3/11/2017 8:47:07 AM,4.17497,0,0,0,0,25.6307,4.199997336,25
3/11/2017 8:47:07 AM,4.17497,0,0,0,0,25.6307,4.296999425,25
3/11/2017 8:47:07 AM,4.17497,0,0,0,0,25.6307,4.403003678,25
3/11/2017 8:47:07 AM,4.17497,0,0,0,0,25.6307,4.501001537,25
3/11/2017 8:47:07 AM,4.17497,0,0,0,0,25.6307,4.603998363,25
3/11/2017 8:47:08 AM,4.17497,0,0,0,0,25.6307,4.701996222,25
3/11/2017 8:47:08 AM,4.17497,0,0,0,0,25.6307,4.80199568,25
3/11/2017 8:47:08 AM,4.17497,0,0,0,0,25.6307,4.898997769,25
3/11/2017 8:47:08 AM,4.17497,0,0,0,0,25.6307,5.001994595,25
3/11/2017 8:47:08 AM,4.17497,0,0,0,0,25.6307,5.098996684,25
3/11/2017 8:47:08 AM,4.17497,0,0,0,0,25.64191,5.198000371,25
3/11/2017 8:47:08 AM,4.17497,0,0,0,0,25.64191,5.303994566,25
3/11/2017 8:47:08 AM,4.17497,0,0,0,0,25.64191,5.402002484,25
3/11/2017 8:47:08 AM,4.17497,0,0,0,0,25.6307,5.498994514,25
3/11/2017 8:47:08 AM,4.17497,0,0,0,0,25.6307,5.597998202,25
3/11/2017 8:47:09 AM,4.17497,0,0,0,0,25.6307,5.702996626,25
3/11/2017 8:47:09 AM,4.17497,0,0,0,0,25.6307,5.799002945,25
3/11/2017 8:47:09 AM,4.17497,0,0,0,0,25.6307,5.899002403,25
3/11/2017 8:47:09 AM,4.17497,0,0,0,0,25.64191,6.006002426,25
3/11/2017 8:47:09 AM,4.17497,0,0,0,0,25.64191,6.106001884,25
3/11/2017 8:47:09 AM,4.17497,0,0,0,0,25.6307,6.197994947,25
3/11/2017 8:47:09 AM,4.17497,0,0,0,0,25.6307,6.299996004,25
3/11/2017 8:47:09 AM,4.17497,0,0,0,0,25.6307,6.399995461,25
3/11/2017 8:47:09 AM,4.17497,0,0,0,0,25.6307,6.505003944,25
3/11/2017 8:47:09 AM,4.17497,0,0,0,0,25.6307,6.601995975,25
3/11/2017 8:47:10 AM,4.17497,0,0,0,0,25.6307,6.700999662,25
3/11/2017 8:47:10 AM,4.17497,0,0,0,0,25.6307,6.805002317,25
3/11/2017 8:47:10 AM,4.17497,0,0,0,0,25.6307,6.901994348,25
3/11/2017 8:47:10 AM,4.17497,0,0,0,0,25.6307,6.996994838,25
3/11/2017 8:47:10 AM,4.17497,0,0,0,0,25.6307,7.100001723,25
3/11/2017 8:47:10 AM,4.17497,0,0,0,0,25.6307,7.197999582,25
3/11/2017 8:47:10 AM,4.17497,0,0,0,0,25.6307,7.303993776,25
3/11/2017 8:47:10 AM,4.17497,0,0,0,0,25.6307,7.402001694,25
3/11/2017 8:47:10 AM,4.17497,0,0,0,0,25.6307,7.497002184,25
3/11/2017 8:47:10 AM,4.17497,0,0,0,0,25.6307,7.597997412,25
3/11/2017 8:47:11 AM,4.17497,0,0,0,0,25.6307,7.702000067,25
3/11/2017 8:47:11 AM,4.17497,0,0,0,0,25.6307,7.800993696,25
3/11/2017 8:47:11 AM,4.17497,0,0,0,0,25.6307,7.899001613,25
3/11/2017 8:47:11 AM,4.17497,0,0,0,0,25.6307,7.996999472,25
3/11/2017 8:47:11 AM,4.17497,0,0,0,0,25.6307,8.09699893,25
3/11/2017 8:47:11 AM,4.17497,0,0,0,0,25.6307,8.206000552,25
3/11/2017 8:47:11 AM,4.17497,0,0,0,0,25.6307,8.296997845,25
3/11/2017 8:47:11 AM,4.17497,0,0,0,0,25.6307,8.396997303,25
3/11/2017 8:47:11 AM,4.17497,0,0,0,0,25.6307,8.505003154,25
3/11/2017 8:47:11 AM,4.17497,0,0,0,0,25.6307,8.601995185,25
3/11/2017 8:47:12 AM,4.17497,0,0,0,0,25.6307,8.701994643,25
3/11/2017 8:47:12 AM,4.17497,0,0,0,0,25.6307,8.805001527,25
3/11/2017 8:47:12 AM,4.17497,0,0,0,0,25.6307,8.905000985,25
3/11/2017 8:47:12 AM,4.17497,0,0,0,0,25.6307,9.002998844,25
3/11/2017 8:47:12 AM,4.17497,0,0,0,0,25.64191,9.102002531,25
3/11/2017 8:47:12 AM,4.17497,0,0,0,0,25.64191,9.202001989,25
3/11/2017 8:47:12 AM,4.17497,0,0,0,0,25.6307,9.29799825,25
3/11/2017 8:47:12 AM,4.17497,0,0,0,0,25.6307,9.402996674,25
3/11/2017 8:47:12 AM,4.17497,0,0,0,0,25.6307,9.499998763,25
3/11/2017 8:47:12 AM,4.17497,0,0,0,0,25.64191,9.597000852,25
3/11/2017 8:47:13 AM,4.17497,0,0,0,0,25.64191,9.699001908,25
3/11/2017 8:47:13 AM,4.17497,0,0,0,0,25.64191,9.799001366,25
3/11/2017 8:47:13 AM,4.17497,0,0,0,0,25.64191,9.896999225,25
3/11/2017 8:47:13 AM,4.17497,0,0,0,0,25.64191,9.906001389,25
3/11/2017 8:47:13 AM,4.13813,-1.38499,-4.00E-05,-0.00016,-5.731268669,25.64191,10.01099981,25
3/11/2017 8:47:13 AM,4.12462,-1.43317,-8.00E-05,-0.00031,-5.911281645,25.64191,10.11500247,25
3/11/2017 8:47:13 AM,4.12076,-1.44542,-0.00012,-0.00048,-5.956228919,25.6307,10.21799929,25
3/11/2017 8:47:13 AM,4.11883,-1.44868,-0.00016,-0.00065,-5.966866644,25.6307,10.32000035,25
3/11/2017 8:47:13 AM,4.11883,-1.4495,-0.0002,-0.00081,-5.970244085,25.64191,10.41299924,25
3/11/2017 8:47:13 AM,4.11818,-1.4495,-0.00024,-0.00097,-5.96930191,25.64191,10.51399447,25
3/11/2017 8:47:14 AM,4.11754,-1.4495,-0.00028,-0.00114,-5.96837423,25.64191,10.61799712,25
3/11/2017 8:47:14 AM,4.11754,-1.45032,-0.00032,-0.00131,-5.971750613,25.6307,10.71900241,25
3/11/2017 8:47:14 AM,4.1169,-1.45032,-0.00036,-0.00148,-5.970822408,25.6307,10.82100347,25
3/11/2017 8:47:14 AM,4.1169,-1.4495,-0.0004,-0.00164,-5.96744655,25.64191,10.91200076,25
3/11/2017 8:47:14 AM,4.11625,-1.4495,-0.00044,-0.00181,-5.966504375,25.64191,11.01499759,25
3/11/2017 8:47:14 AM,4.11625,-1.4495,-0.00048,-0.00197,-5.966504375,25.6307,11.11600287,25
3/11/2017 8:47:14 AM,4.11561,-1.4495,-0.00052,-0.00214,-5.965576695,25.6307,11.2149965,25
3/11/2017 8:47:14 AM,4.11561,-1.4495,-0.00056,-0.00231,-5.965576695,25.6307,11.31600179,25
3/11/2017 8:47:14 AM,4.11561,-1.4495,-0.0006,-0.00247,-5.965576695,25.6307,11.41699702,25
3/11/2017 8:47:14 AM,4.11497,-1.4495,-0.00064,-0.00264,-5.964649015,25.6307,11.5180023,25
3/11/2017 8:47:15 AM,4.11497,-1.4495,-0.00068,-0.00281,-5.964649015,25.6307,11.61699593,25
3/11/2017 8:47:15 AM,4.11497,-1.4495,-0.00072,-0.00297,-5.964649015,25.6307,11.72000282,25
3/11/2017 8:47:15 AM,4.11432,-1.4495,-0.00076,-0.00313,-5.96370684,25.6307,11.81300171,25
3/11/2017 8:47:15 AM,4.11432,-1.45032,-0.0008,-0.00329,-5.967080582,25.6307,11.91399693,25
3/11/2017 8:47:15 AM,4.11432,-1.45032,-0.00084,-0.00346,-5.967080582,25.64191,12.01599799,25
3/11/2017 8:47:15 AM,4.11368,-1.45032,-0.00088,-0.00363,-5.966152378,25.64191,12.11700328,25
3/11/2017 8:47:15 AM,4.11368,-1.45032,-0.00092,-0.0038,-5.966152378,25.64191,12.21599691,25
3/11/2017 8:47:15 AM,4.11368,-1.45032,-0.00096,-0.00397,-5.966152378,25.6307,12.31999956,25
3/11/2017 8:47:15 AM,4.11368,-1.4495,-0.001,-0.00414,-5.96277916,25.6307,12.41299845,25
3/11/2017 8:47:15 AM,4.11304,-1.4495,-0.00104,-0.00429,-5.96185148,25.6307,12.51499951,25
3/11/2017 8:47:16 AM,4.11304,-1.4495,-0.00108,-0.00446,-5.96185148,25.6307,12.61700056,25
3/11/2017 8:47:16 AM,4.11304,-1.4495,-0.00112,-0.00463,-5.96185148,25.6307,12.71799579,25
3/11/2017 8:47:16 AM,4.11239,-1.4495,-0.00116,-0.00479,-5.960909305,25.6307,12.81599365,25
3/11/2017 8:47:16 AM,4.11239,-1.4495,-0.0012,-0.00495,-5.960909305,25.6307,12.91400157,25
3/11/2017 8:47:16 AM,4.11239,-1.4495,-0.00124,-0.00512,-5.960909305,25.6307,13.0129952,25
3/11/2017 8:47:16 AM,4.11175,-1.4495,-0.00128,-0.00529,-5.959981625,25.6307,13.11299466,25
3/11/2017 8:47:16 AM,4.11175,-1.4495,-0.00132,-0.00545,-5.959981625,25.6307,13.21699731,25
3/11/2017 8:47:16 AM,4.11175,-1.4495,-0.00137,-0.00562,-5.959981625,25.6307,13.31699677,25
3/11/2017 8:47:16 AM,4.11175,-1.4495,-0.00141,-0.00579,-5.959981625,25.6307,13.41300309,25
3/11/2017 8:47:16 AM,4.11111,-1.45032,-0.00144,-0.00594,-5.962425055,25.6307,13.52000311,25
3/11/2017 8:47:17 AM,4.11111,-1.45032,-0.00149,-0.00612,-5.962425055,25.6307,13.62000257,25
3/11/2017 8:47:17 AM,4.11111,-1.45032,-0.00153,-0.00628,-5.962425055,25.64191,13.7189962,25
3/11/2017 8:47:17 AM,4.11111,-1.4495,-0.00157,-0.00645,-5.959053945,25.64191,13.81399669,25
3/11/2017 8:47:17 AM,4.11111,-1.4495,-0.00161,-0.00661,-5.959053945,25.64191,13.91799934,25
3/11/2017 8:47:17 AM,4.11046,-1.4495,-0.00165,-0.00678,-5.95811177,25.6307,14.0159972,25
3/11/2017 8:47:17 AM,4.11046,-1.4495,-0.00169,-0.00694,-5.95811177,25.6307,14.11599666,25
3/11/2017 8:47:17 AM,4.11046,-1.4495,-0.00173,-0.00711,-5.95811177,25.6307,14.21799771,25
3/11/2017 8:47:17 AM,4.11046,-1.4495,-0.00177,-0.00729,-5.95811177,25.6307,14.31299821,25
3/11/2017 8:47:17 AM,4.11046,-1.45032,-0.00181,-0.00744,-5.961482347,25.64191,14.41700086,25
3/11/2017 8:47:17 AM,4.10982,-1.45032,-0.00185,-0.00761,-5.960554142,25.64191,14.51900192,25
3/11/2017 8:47:18 AM,4.10982,-1.45032,-0.00189,-0.00778,-5.960554142,25.64191,14.62100297,25
3/11/2017 8:47:18 AM,4.10982,-1.45032,-0.00193,-0.00794,-5.960554142,25.64191,14.717995,25
3/11/2017 8:47:18 AM,4.10982,-1.45032,-0.00197,-0.00811,-5.960554142,25.64191,14.81199972,25
3/11/2017 8:47:18 AM,4.10982,-1.4495,-0.00201,-0.00826,-5.95718409,25.6307,14.91400078,25
3/11/2017 8:47:18 AM,4.10918,-1.4495,-0.00205,-0.00843,-5.95625641,25.6307,15.01499601,25
3/11/2017 8:47:18 AM,4.10918,-1.4495,-0.00209,-0.0086,-5.95625641,25.6307,15.11699706,25
3/11/2017 8:47:18 AM,4.10918,-1.4495,-0.00213,-0.00877,-5.95625641,25.6307,15.21499492,25
3/11/2017 8:47:18 AM,4.10918,-1.45032,-0.00217,-0.00892,-5.959625938,25.6307,15.31199701,25
3/11/2017 8:47:18 AM,4.10918,-1.45032,-0.00221,-0.00909,-5.959625938,25.6307,15.4130023,25
3/11/2017 8:47:18 AM,4.10853,-1.45032,-0.00225,-0.00927,-5.95868323,25.6307,15.51100016,25
3/11/2017 8:47:19 AM,4.10853,-1.45032,-0.00229,-0.00942,-5.95868323,25.6307,15.61300121,25
3/11/2017 8:47:19 AM,4.10853,-1.4495,-0.00233,-0.00959,-5.955314235,25.6307,15.71700387,25
3/11/2017 8:47:19 AM,4.10853,-1.45032,-0.00237,-0.00976,-5.95868323,25.6307,15.82200229,25
3/11/2017 8:47:19 AM,4.10853,-1.4495,-0.00241,-0.00992,-5.955314235,25.6307,15.91599695,25
3/11/2017 8:47:19 AM,4.10789,-1.45032,-0.00245,-0.01009,-5.957755025,25.84366,16.01999961,25
3/11/2017 8:47:19 AM,4.10789,-1.45032,-0.00249,-0.01026,-5.957755025,25.84366,16.1129985,25
3/11/2017 8:47:19 AM,4.10789,-1.4495,-0.00253,-0.01042,-5.954386555,25.6307,16.21900275,25
3/11/2017 8:47:19 AM,4.10789,-1.4495,-0.00257,-0.01059,-5.954386555,25.6307,16.31599478,25
3/11/2017 8:47:19 AM,4.10789,-1.4495,-0.00261,-0.01075,-5.954386555,25.6307,16.41599424,25
3/11/2017 8:47:19 AM,4.10725,-1.4495,-0.00265,-0.01092,-5.953458875,25.6307,16.51699953,25
3/11/2017 8:47:20 AM,4.10725,-1.4495,-0.0027,-0.01109,-5.953458875,25.6307,16.61900058,25
3/11/2017 8:47:20 AM,4.10725,-1.4495,-0.00274,-0.01125,-5.953458875,25.64191,16.71699844,25
3/11/2017 8:47:20 AM,4.10725,-1.4495,-0.00277,-0.01141,-5.953458875,25.64191,16.8169979,25
3/11/2017 8:47:20 AM,4.10725,-1.4495,-0.00282,-0.01158,-5.953458875,25.64191,16.91600159,25
3/11/2017 8:47:20 AM,4.10725,-1.4495,-0.00286,-0.01175,-5.953458875,25.6307,17.01899841,25
3/11/2017 8:47:20 AM,4.1066,-1.4495,-0.0029,-0.01191,-5.9525167,25.6307,17.11999364,25
3/11/2017 8:47:20 AM,4.1066,-1.45032,-0.00294,-0.01208,-5.955884112,25.6307,17.22000316,25
3/11/2017 8:47:20 AM,4.1066,-1.4495,-0.00298,-0.01225,-5.9525167,25.6307,17.31300205,25
3/11/2017 8:47:20 AM,4.1066,-1.45032,-0.00302,-0.0124,-5.955884112,25.6307,17.41300151,25
3/11/2017 8:47:20 AM,4.1066,-1.45032,-0.00306,-0.01257,-5.955884112,25.6307,17.51599833,25
3/11/2017 8:47:21 AM,4.1066,-1.45032,-0.0031,-0.01274,-5.955884112,25.6307,17.61899516,25
3/11/2017 8:47:21 AM,4.10596,-1.4495,-0.00314,-0.01291,-5.95158902,25.6307,17.71199405,25
3/11/2017 8:47:21 AM,4.10596,-1.4495,-0.00318,-0.01308,-5.95158902,25.6307,17.81299934,25
3/11/2017 8:47:21 AM,4.10596,-1.4495,-0.00322,-0.01323,-5.95158902,25.6307,17.91500039,25
3/11/2017 8:47:21 AM,4.10596,-1.4495,-0.00326,-0.0134,-5.95158902,25.6307,18.01799722,25
3/11/2017 8:47:21 AM,4.10596,-1.4495,-0.0033,-0.01357,-5.95158902,25.6307,18.11999828,25
3/11/2017 8:47:21 AM,4.10596,-1.45032,-0.00334,-0.01373,-5.954955907,25.6307,18.21900196,25
3/11/2017 8:47:21 AM,4.10532,-1.4495,-0.00338,-0.0139,-5.95066134,25.64191,18.31099503,25
3/11/2017 8:47:21 AM,4.10532,-1.4495,-0.00342,-0.01406,-5.95066134,25.64191,18.41400191,25
3/11/2017 8:47:21 AM,4.10532,-1.4495,-0.00346,-0.01423,-5.95066134,25.64191,18.51299554,25
3/11/2017 8:47:22 AM,4.10532,-1.4495,-0.0035,-0.01438,-5.95066134,25.6307,18.61199923,25
3/11/2017 8:47:22 AM,4.10532,-1.45032,-0.00354,-0.01455,-5.954027702,25.6307,18.71400028,25
3/11/2017 8:47:22 AM,4.10532,-1.45032,-0.00358,-0.01472,-5.954027702,25.64191,18.81499551,25
3/11/2017 8:47:22 AM,4.10467,-1.45032,-0.00362,-0.01489,-5.953084994,25.64191,18.91699657,25
3/11/2017 8:47:22 AM,4.10467,-1.4495,-0.00366,-0.01505,-5.949719165,25.64191,19.01800185,25
3/11/2017 8:47:22 AM,4.10467,-1.45032,-0.0037,-0.01522,-5.953084994,25.64191,19.11800131,25
3/11/2017 8:47:22 AM,4.10467,-1.45032,-0.00374,-0.01539,-5.953084994,25.64191,19.21899654,25
3/11/2017 8:47:22 AM,4.10467,-1.45032,-0.00378,-0.01555,-5.953084994,25.64191,19.32000183,25
3/11/2017 8:47:22 AM,4.10467,-1.45032,-0.00382,-0.01572,-5.953084994,25.64191,19.41300072,25
3/11/2017 8:47:22 AM,4.10403,-1.45032,-0.00386,-0.01588,-5.95215679,25.64191,19.51500177,25
3/11/2017 8:47:23 AM,4.10403,-1.4495,-0.0039,-0.01605,-5.948791485,25.64191,19.61700283,25
3/11/2017 8:47:23 AM,4.10403,-1.4495,-0.00394,-0.01621,-5.948791485,25.6307,19.71899383,25
3/11/2017 8:47:23 AM,4.10403,-1.45032,-0.00398,-0.01638,-5.95215679,25.6307,19.81200278,25
3/11/2017 8:47:23 AM,4.10403,-1.45032,-0.00402,-0.01653,-5.95215679,25.6307,19.91799697,25
3/11/2017 8:47:23 AM,4.10403,-1.45032,-0.00402,-0.01653,-5.95215679,25.6307,19.91799697,25
3/11/2017 8:47:23 AM,4.13508,0,-0.00402,-0.01653,0,25.6307,20.03199756,25
3/11/2017 8:47:23 AM,4.15117,0,-0.00402,-0.01653,0,25.6307,20.12699805,25
3/11/2017 8:47:23 AM,4.15632,0,-0.00402,-0.01653,0,25.6307,20.22999488,25
3/11/2017 8:47:23 AM,4.15825,0,-0.00402,-0.01653,0,25.6307,20.33300176,25
3/11/2017 8:47:23 AM,4.15889,0,-0.00402,-0.01653,0,25.64191,20.42800225,25
3/11/2017 8:47:23 AM,4.15953,0,-0.00402,-0.01653,0,25.64191,20.53199485,25
3/11/2017 8:47:24 AM,4.15953,0,-0.00402,-0.01653,0,25.6307,20.62800117,25
3/11/2017 8:47:24 AM,4.15953,0,-0.00402,-0.01653,0,25.6307,20.73299959,25
3/11/2017 8:47:24 AM,4.16018,0,-0.00402,-0.01653,0,25.6307,20.82599849,25
3/11/2017 8:47:24 AM,4.16018,0,-0.00402,-0.01653,0,25.6307,20.93000114,25
3/11/2017 8:47:24 AM,4.16018,0,-0.00402,-0.01653,0,25.6307,21.0259974,25
3/11/2017 8:47:24 AM,4.16018,0,-0.00402,-0.01653,0,25.6307,21.13200165,25
3/11/2017 8:47:24 AM,4.16082,0,-0.00402,-0.01653,0,25.6307,21.22799791,25
3/11/2017 8:47:24 AM,4.16082,0,-0.00402,-0.01653,0,25.6307,21.32599577,25
3/11/2017 8:47:24 AM,4.16082,0,-0.00402,-0.01653,0,25.64191,21.42799683,25
3/11/2017 8:47:24 AM,4.16082,0,-0.00402,-0.01653,0,25.64191,21.52700052,25
3/11/2017 8:47:25 AM,4.16082,0,-0.00402,-0.01653,0,25.6307,21.62699997,25
3/11/2017 8:47:25 AM,4.16082,0,-0.00402,-0.01653,0,25.6307,21.7279952,25
3/11/2017 8:47:25 AM,4.16146,0,-0.00402,-0.01653,0,25.6307,21.82999626,25
3/11/2017 8:47:25 AM,4.16146,0,-0.00402,-0.01653,0,25.6307,21.92699835,25
3/11/2017 8:47:25 AM,4.16146,0,-0.00402,-0.01653,0,25.6307,22.0330026,25
3/11/2017 8:47:25 AM,4.16146,0,-0.00402,-0.01653,0,25.64191,22.12699726,25
3/11/2017 8:47:25 AM,4.16146,0,-0.00402,-0.01653,0,25.64191,22.22499512,25
3/11/2017 8:47:25 AM,4.16146,0,-0.00402,-0.01653,0,25.64191,22.3300036,25
3/11/2017 8:47:25 AM,4.16146,0,-0.00402,-0.01653,0,25.6307,22.42699564,25
3/11/2017 8:47:25 AM,4.16211,0,-0.00402,-0.01653,0,25.6307,22.52399772,25
3/11/2017 8:47:26 AM,4.16211,0,-0.00402,-0.01653,0,25.6307,22.63099775,25
3/11/2017 8:47:26 AM,4.16211,0,-0.00402,-0.01653,0,25.6307,22.72899561,25
3/11/2017 8:47:26 AM,4.16211,0,-0.00402,-0.01653,0,25.64191,22.82500193,25
3/11/2017 8:47:26 AM,4.16211,0,-0.00402,-0.01653,0,25.64191,22.93099612,25
3/11/2017 8:47:26 AM,4.16211,0,-0.00402,-0.01653,0,25.64191,23.02899398,25
3/11/2017 8:47:26 AM,4.16211,0,-0.00402,-0.01653,0,25.64191,23.12799767,25
3/11/2017 8:47:26 AM,4.16211,0,-0.00402,-0.01653,0,25.64191,23.22700135,25
3/11/2017 8:47:26 AM,4.16211,0,-0.00402,-0.01653,0,25.64191,23.32999818,25
3/11/2017 8:47:26 AM,4.16275,0,-0.00402,-0.01653,0,25.64191,23.42599444,25
3/11/2017 8:47:26 AM,4.16275,0,-0.00402,-0.01653,0,25.64191,23.5299971,25
3/11/2017 8:47:27 AM,4.16275,0,-0.00402,-0.01653,0,25.64191,23.62799495,25
3/11/2017 8:47:27 AM,4.16275,0,-0.00402,-0.01653,0,25.64191,23.73499498,25
3/11/2017 8:47:27 AM,4.16275,0,-0.00402,-0.01653,0,25.64191,23.8310013,25
3/11/2017 8:47:27 AM,4.16275,0,-0.00402,-0.01653,0,25.64191,23.93599972,25
3/11/2017 8:47:27 AM,4.16275,0,-0.00402,-0.01653,0,25.64191,24.02499542,25
3/11/2017 8:47:27 AM,4.16275,0,-0.00402,-0.01653,0,25.6307,24.1280023,25
3/11/2017 8:47:27 AM,4.16275,0,-0.00402,-0.01653,0,25.6307,24.22699593,25
3/11/2017 8:47:27 AM,4.16275,0,-0.00402,-0.01653,0,25.6307,24.32500385,25
3/11/2017 8:47:27 AM,4.16275,0,-0.00402,-0.01653,0,25.6307,24.43000227,25
3/11/2017 8:47:27 AM,4.16339,0,-0.00402,-0.01653,0,25.6307,24.52399693,25
3/11/2017 8:47:28 AM,4.16339,0,-0.00402,-0.01653,0,25.6307,24.63200279,25
3/11/2017 8:47:28 AM,4.16339,0,-0.00402,-0.01653,0,25.6307,24.72500168,25
3/11/2017 8:47:28 AM,4.16339,0,-0.00402,-0.01653,0,25.64191,24.8300001,25
3/11/2017 8:47:28 AM,4.16339,0,-0.00402,-0.01653,0,25.64191,24.92700219,25
3/11/2017 8:47:28 AM,4.16339,0,-0.00402,-0.01653,0,25.6307,25.02900325,25
3/11/2017 8:47:28 AM,4.16339,0,-0.00402,-0.01653,0,25.6307,25.12900271,25
3/11/2017 8:47:28 AM,4.16339,0,-0.00402,-0.01653,0,25.6307,25.2240032,25
3/11/2017 8:47:28 AM,4.16339,0,-0.00402,-0.01653,0,25.6307,25.32900162,25
3/11/2017 8:47:28 AM,4.16339,0,-0.00402,-0.01653,0,25.6307,25.42799525,25
3/11/2017 8:47:28 AM,4.16339,0,-0.00402,-0.01653,0,25.6307,25.52799471,25
3/11/2017 8:47:29 AM,4.16339,0,-0.00402,-0.01653,0,25.6307,25.62999576,25
3/11/2017 8:47:29 AM,4.16404,0,-0.00402,-0.01653,0,25.6307,25.73399842,25
3/11/2017 8:47:29 AM,4.16404,0,-0.00402,-0.01653,0,25.6307,25.82699731,25
3/11/2017 8:47:29 AM,4.16404,0,-0.00402,-0.01653,0,25.6307,25.93300156,25
3/11/2017 8:47:29 AM,4.16404,0,-0.00402,-0.01653,0,25.64191,26.03000365,25
3/11/2017 8:47:29 AM,4.16404,0,-0.00402,-0.01653,0,25.64191,26.12699568,25
3/11/2017 8:47:29 AM,4.16404,0,-0.00402,-0.01653,0,25.64191,26.22599937,25
3/11/2017 8:47:29 AM,4.16404,0,-0.00402,-0.01653,0,25.64191,26.3289962,25
3/11/2017 8:47:29 AM,4.16404,0,-0.00402,-0.01653,0,25.64191,26.43000148,25
3/11/2017 8:47:29 AM,4.16404,0,-0.00402,-0.01653,0,25.64191,26.52599774,25
3/11/2017 8:47:30 AM,4.16404,0,-0.00402,-0.01653,0,25.64191,26.6279988,25
3/11/2017 8:47:30 AM,4.16404,0,-0.00402,-0.01653,0,25.6307,26.73200145,25
3/11/2017 8:47:30 AM,4.16404,0,-0.00402,-0.01653,0,25.6307,26.82900354,25
3/11/2017 8:47:30 AM,4.16468,0,-0.00402,-0.01653,0,25.6307,26.93499774,25
3/11/2017 8:47:30 AM,4.16404,0,-0.00402,-0.01653,0,25.6307,27.0329956,25
3/11/2017 8:47:30 AM,4.16468,0,-0.00402,-0.01653,0,25.6307,27.12999769,25
3/11/2017 8:47:30 AM,4.16468,0,-0.00402,-0.01653,0,25.6307,27.22999714,25
